company_id,canonical_name,entity_kind,provenance_url,created_at,updated_at,primary_url,primary_url_count,url_count,profile_present,profile_status,profile_json_present,logo_object_key_present,logo_verified_at,identity_key_count,identity_evidence_count,review_evidence_count,job_count_all,job_count_head,canonical_ready,presentation_ready,enrichment_complete,blockers
canonical_company_36044bf805c747aeb862068709c65985,BAERLOCHER,employer,https://baerlocher.com/company/career,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://baerlocher.com/company/career,1,1,True,incomplete,True,True,2026-08-15T19:16:52.207805+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_365710e7bc0346579183b538c3a01ea1,NEXUS,employer,https://careers.nexus-ag.de/search?createNewAlert=false&q=&optionsFacetsDD_city=&locationsearch=,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://careers.nexus-ag.de/search?createNewAlert=false&q=&optionsFacetsDD_city=&locationsearch=,1,1,True,incomplete,True,True,2026-08-15T19:07:45.278536+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_367f21372cc94efeb875cb48a32d79e2,FMI,employer,https://fritzmeier.de/en/careers/who-we-are,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://fritzmeier.de/en/careers/who-we-are,1,1,True,incomplete,True,True,2026-08-15T22:13:36.450231+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_36f50f298ef94bb08bad77ac91c92b4b,MAKITA WERKZEUG,employer,https://makita.de/stellenangebote.html,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://makita.de/stellenangebote.html,1,1,True,incomplete,True,True,2026-08-15T19:13:49.319631+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_374112c643094e85ab6d1c2fe382f49c,"FESER, GRAF & CO. AUTOMOBIL HOLDING",employer,https://feser-graf.de/unternehmen/job-karriere,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://feser-graf.de/unternehmen/job-karriere,1,1,True,incomplete,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_3777dd7f48404b7684c194dad3d4bdbb,ABB,employer,https://careers.abb/dach/de/home,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://careers.abb/dach/de/home,1,2,True,incomplete,True,True,2026-08-15T19:25:41.054610+00:00,1,2,0,0,0,True,True,True,[]
canonical_company_3798a15de9b2447ca58ebea5aba5e13d,BUTTING GRUPPE,employer,https://butting.com/en/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://butting.com/en/careers,1,1,True,absent,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_37d96dddcf6c424fb9f7d51657db1481,ONE HOTELS & RESORTS,employer,https://jobs.motel-one.com/de,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://jobs.motel-one.com/de,1,1,True,incomplete,True,False,,1,1,0,0,0,True,True,False,['missing_verified_logo']
canonical_company_37f58c51e9f043bab36c3034dfe49f90,COVESTRO,employer,https://covestro.com/de/career/locations/germany,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://covestro.com/de/career/locations/germany,1,1,True,incomplete,True,True,2026-08-15T19:09:46.654251+00:00,1,1,0,0,0,True,True,True,[]
canonical_company_38799e63941047f0898ffd94c2becca1,CANON PRODUCTION PRINTING GERMANY,employer,https://cpp.canon/careers,2026-08-15T11:39:46.050997+00:00,2026-08-15T11:39:46.050997+00:00,https://cpp.canon/careers,1,1,True,incomplete,True,True,2026-08-15T19:27:37.266297+00:00,1,1,0,0,0,True,True,True,[]
